variable,.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,fold_change,condition
IGHV4-31_IGHJ6,value,CComm,Sepsis,12,14,0.03711309722722895,0.9703948291462832,0.9703948291462832,ns,0.9773115033159236,CComm vs Sepsis-IGHV4-31_IGHJ6
IGHV4-34_IGHJ1,value,HV,CM,10,12,-0.009475765803397897,0.9924395459062232,0.9924395459062232,ns,0.6420838807295798,HV vs CM-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,HV,CS,10,20,-0.45395364113883663,0.6498621940024245,0.9924395459062232,ns,1.2872061366842529,HV vs CS-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,HV,CC,10,18,-0.5417864072935504,0.587965656326144,0.9924395459062232,ns,2.3652300929118297,HV vs CC-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,HV,CComm,10,12,-0.33586325458709115,0.7369739876231225,0.9924395459062232,ns,1.7859840486302572,HV vs CComm-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,HV,Sepsis,10,14,-0.3901040108522986,0.6964596371049928,0.9924395459062232,ns,1.1081117103959996,HV vs Sepsis-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CM,CS,12,20,-0.47037922667523047,0.6380841029709752,0.9924395459062232,ns,2.0047320534221185,CM vs CS-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CM,CC,12,18,-0.5624860129092457,0.5737849307699081,0.9924395459062232,ns,3.68367773105329,CM vs CC-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CM,CComm,12,12,-0.3423180861683736,0.732111526068929,0.9924395459062232,ns,2.781543194326728,CM vs CComm-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CM,Sepsis,12,14,-0.4002591942081865,0.6889656197027142,0.9924395459062232,ns,1.725805215880653,CM vs Sepsis-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CS,CC,20,18,-0.11655509549735611,0.9072126236989323,0.9924395459062232,ns,1.8374913120011112,CS vs CC-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CS,CComm,20,12,0.08765597137517349,0.9301501146154002,0.9924395459062232,ns,1.3874887616919067,CS vs CComm-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CS,Sepsis,20,14,0.04102863023103622,0.967273071449596,0.9924395459062232,ns,0.8608657765184471,CS vs Sepsis-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CC,CComm,18,12,0.1874953376364149,0.8512722788979827,0.9924395459062232,ns,0.7550994949635265,CC vs CComm-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CC,Sepsis,18,14,0.1463877671326475,0.8836152836963095,0.9924395459062232,ns,0.46850059692577556,CC vs Sepsis-IGHV4-34_IGHJ1
IGHV4-34_IGHJ1,value,CComm,Sepsis,12,14,-0.04501892777392646,0.964092222066779,0.9924395459062232,ns,0.62044882833408,CComm vs Sepsis-IGHV4-34_IGHJ1
IGHV4-34_IGHJ2,value,HV,CM,10,12,-0.3661789975793887,0.71423151298682,0.7616889489372579,ns,0.7358800151957677,HV vs CM-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,HV,CS,10,20,-0.9357456070610931,0.3494041827937893,0.6551328427383549,ns,1.0490887251101368,HV vs CS-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,HV,CC,10,18,-1.168698728805454,0.2425250343086974,0.6063125857717435,ns,1.9142790253462758,HV vs CC-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,HV,CComm,10,12,-1.4867267497348964,0.1370869947293679,0.6063125857717435,ns,2.3406244239621667,HV vs CComm-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,HV,Sepsis,10,14,-2.0060292970761853,0.04485312232642351,0.6063125857717435,ns,4.109970641013544,HV vs Sepsis-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CM,CS,12,20,-0.5631251610369546,0.5733496593411623,0.7355048927928075,ns,1.4256246989273726,CM vs CS-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CM,CC,12,18,-0.816126839302361,0.41442759486341796,0.679129254996185,ns,2.6013466676860575,CM vs CC-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CM,CComm,12,12,-1.1752403972578704,0.23989855250612918,0.6063125857717435,ns,3.180714757336473,CM vs CComm-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CM,Sepsis,12,14,-1.7127355386773015,0.08676120389092169,0.6063125857717435,ns,5.585109740913618,CM vs Sepsis-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CS,CC,20,18,-0.3032636456838239,0.7616889489372579,0.7616889489372579,ns,1.8247065091137153,CS vs CC-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CS,CComm,20,12,-0.7508335480492732,0.45275283666412336,0.679129254996185,ns,2.231102449143603,CS vs CComm-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CS,Sepsis,20,14,-1.343494880127317,0.1791117827615513,0.6063125857717435,ns,3.917657813529609,CS vs Sepsis-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CC,CComm,18,12,-0.47128451283657546,0.6374375737537665,0.7355048927928075,ns,1.2227185237736014,CC vs CComm-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CC,Sepsis,18,14,-1.0372829593250363,0.29960400509176116,0.6420085823394882,ns,2.1470070907087786,CC vs Sepsis-IGHV4-34_IGHJ2
IGHV4-34_IGHJ2,value,CComm,Sepsis,12,14,-0.4931309407454168,0.6219200699382239,0.7355048927928075,ns,1.7559291439231672,CComm vs Sepsis-IGHV4-34_IGHJ2
IGHV4-34_IGHJ3,value,HV,CM,10,12,-0.3308195420189137,0.7407807988594002,0.9206446508751979,ns,0.8853279035605208,HV vs CM-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,HV,CS,10,20,-0.5749906048054368,0.5652976510748084,0.9206446508751979,ns,0.9093825725961641,HV vs CS-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,HV,CC,10,18,0.17881451605032397,0.8580833468307085,0.9206446508751979,ns,0.6457848185014254,HV vs CC-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,HV,CComm,10,12,-0.31406918546099427,0.7534684926840275,0.9206446508751979,ns,1.1009367872532057,HV vs CComm-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,HV,Sepsis,10,14,0.3229353906318864,0.7467441732036979,0.9206446508751979,ns,0.4975463949762438,HV vs Sepsis-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CM,CS,12,20,-0.22194933527894736,0.8243533241821713,0.9206446508751979,ns,1.0271703500351708,CM vs CS-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CM,CC,12,18,0.569322212876344,0.5691374950560163,0.9206446508751979,ns,0.7294300969214619,CM vs CC-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CM,CComm,12,12,0.017567922167950854,0.9859835471279025,0.9859835471279025,ns,1.2435356242874207,CM vs CComm-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CM,Sepsis,12,14,0.699943803740517,0.4839624001425376,0.9206446508751979,ns,0.5619910916342553,CM vs Sepsis-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CS,CC,20,18,0.9025068843538936,0.36678766604183527,0.9206446508751979,ns,0.7101354676918837,CS vs CC-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CS,CComm,20,12,0.24159086937442914,0.8090971977317821,0.9206446508751979,ns,1.210642055862342,CS vs CComm-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CS,Sepsis,20,14,1.022770747874449,0.3064162518529989,0.9206446508751979,ns,0.54712550027852,CS vs Sepsis-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CC,CComm,18,12,-0.5500775183565805,0.5822662058220793,0.9206446508751979,ns,1.7048043802082282,CC vs CComm-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CC,Sepsis,18,14,0.17730561464856903,0.8592683408168513,0.9206446508751979,ns,0.7704522942035461,CC vs Sepsis-IGHV4-34_IGHJ3
IGHV4-34_IGHJ3,value,CComm,Sepsis,12,14,0.6817127093175085,0.49542062945189586,0.9206446508751979,ns,0.45193002971369745,CComm vs Sepsis-IGHV4-34_IGHJ3
IGHV4-34_IGHJ4,value,HV,CM,10,12,-0.5029395376149011,0.6150067822201046,0.7687584777751308,ns,0.7532929043289667,HV vs CM-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,HV,CS,10,20,-1.7896104233246453,0.07351656166897143,0.3675828083448571,ns,1.654781951933695,HV vs CS-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,HV,CC,10,18,-1.4955076285317201,0.13478201049810412,0.5054325393678905,ns,1.3942959652226143,HV vs CC-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,HV,CComm,10,12,-0.6939785867864525,0.48769563778237485,0.6650395060668748,ns,1.0574807435931382,HV vs CComm-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,HV,Sepsis,10,14,0.23154382071221136,0.8168923461953971,0.841196346343117,ns,0.7569467978455039,HV vs Sepsis-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CM,CS,12,20,-1.308419615655667,0.19073102296244296,0.5721930688873289,ns,2.1967311021040015,CM vs CS-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CM,CC,12,18,-1.0048629713080242,0.3149628367011908,0.5958474303628668,ns,1.8509346858439524,CM vs CC-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CM,CComm,12,12,-0.20036344511713575,0.841196346343117,0.841196346343117,ns,1.4038108384083905,CM vs CComm-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CM,Sepsis,12,14,0.7910924209955437,0.42889006154913606,0.6483498853629327,ns,1.0048505614423544,CM vs Sepsis-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CS,CC,20,18,0.3178798171320069,0.7505761027467159,0.841196346343117,ns,0.8425859150767931,CS vs CC-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CS,CComm,20,12,1.084406473911685,0.2781846145668417,0.5958474303628668,ns,0.6390453693052546,CS vs CComm-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CS,Sepsis,20,14,2.2641558341468517,0.023564531913702322,0.3534679787055348,ns,0.45742993326762715,CS vs Sepsis-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CC,CComm,18,12,0.7853758141278171,0.4322332569086218,0.6483498853629327,ns,0.7584334818212717,CC vs CComm-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CC,Sepsis,18,14,1.9242532359717266,0.05432284914687005,0.3675828083448571,ns,0.5428881792142669,CC vs Sepsis-IGHV4-34_IGHJ4
IGHV4-34_IGHJ4,value,CComm,Sepsis,12,14,0.9990193944832609,0.31778529619352897,0.5958474303628668,ns,0.7158019684344592,CComm vs Sepsis-IGHV4-34_IGHJ4
IGHV4-34_IGHJ5,value,HV,CM,10,12,0.054162460938840716,0.9568057285923685,0.9866698305235039,ns,0.7678022641008855,HV vs CM-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,HV,CS,10,20,-1.135937074739103,0.2559829004937972,0.7679487014813915,ns,1.9110772106204943,HV vs CS-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,HV,CC,10,18,-0.6704337766710448,0.5025813089084338,0.8174022982188588,ns,1.4069645172030245,HV vs CC-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,HV,CComm,10,12,0.07009259650908854,0.9441199593406219,0.9866698305235039,ns,0.9003923826545323,HV vs CComm-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,HV,Sepsis,10,14,0.49845562569854024,0.6181629382678122,0.8174022982188588,ns,0.6799659175866831,HV vs Sepsis-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CM,CS,12,20,-1.2683543279184348,0.2046714439238959,0.7675179147146096,ns,2.489022629880378,CM vs CS-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CM,CC,12,18,-0.7717483474345286,0.4402634896291851,0.8174022982188588,ns,1.8324568485749557,CM vs CC-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CM,CComm,12,12,0.016707667138625988,0.9866698305235039,0.9866698305235039,ns,1.1726878452343625,CM vs CComm-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CM,Sepsis,12,14,0.4656589615414749,0.6414596316460961,0.8174022982188588,ns,0.8856003028109578,CM vs Sepsis-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CS,CC,20,18,0.5402511336535414,0.58902385336706,0.8174022982188588,ns,0.7362154231048609,CS vs CC-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CS,CComm,20,12,1.2870340676521383,0.1980824141463163,0.7675179147146096,ns,0.47114390651029225,CS vs CComm-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CS,Sepsis,20,14,1.8547770076385852,0.06362807667615983,0.7675179147146096,ns,0.3558024311147061,CS vs Sepsis-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CC,CComm,18,12,0.7900506797847551,0.4294981715423861,0.8174022982188588,ns,0.6399538663878088,CC vs CComm-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CC,Sepsis,18,14,1.3211873152523599,0.18643891476703725,0.7675179147146096,ns,0.48328576113520016,CC vs Sepsis-IGHV4-34_IGHJ5
IGHV4-34_IGHJ5,value,CComm,Sepsis,12,14,0.4483205959521642,0.653921838575087,0.8174022982188588,ns,0.7551884386027468,CComm vs Sepsis-IGHV4-34_IGHJ5
IGHV4-34_IGHJ6,value,HV,CM,10,12,0.9614423336735586,0.3363298073016522,0.8487087218665805,ns,0.8018368801384615,HV vs CM-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,HV,CS,10,20,0.5301641630685879,0.5959981156678297,0.8487087218665805,ns,0.809558079525567,HV vs CS-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,HV,CC,10,18,1.4938287059268185,0.13522039653601398,0.8487087218665805,ns,0.4637746082898212,HV vs CC-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,HV,CComm,10,12,0.7548063089991925,0.4503652078477808,0.8487087218665805,ns,0.9895331242824617,HV vs CComm-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,HV,Sepsis,10,14,0.19076626248005552,0.8487087218665805,0.8487087218665805,ns,1.0820647744689997,HV vs Sepsis-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CM,CS,12,20,-0.5650670562341352,0.5720281550102629,0.8487087218665805,ns,1.009629389191692,CM vs CS-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CM,CC,12,18,0.4763065595204249,0.6338559928939682,0.8487087218665805,ns,0.5783902184815151,CM vs CC-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CM,CComm,12,12,-0.2167216910291809,0.8284252427303294,0.8487087218665805,ns,1.2340828275591271,CM vs CComm-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CM,Sepsis,12,14,-0.8456585037981916,0.3977432784593714,0.8487087218665805,ns,1.3494824212652181,CM vs Sepsis-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CS,CC,20,18,1.1814416394520553,0.23742732469182112,0.8487087218665805,ns,0.5728737937636438,CS vs CC-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CS,CComm,20,12,0.32276483956415786,0.7468733429390241,0.8487087218665805,ns,1.2223127028296314,CS vs CComm-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CS,Sepsis,20,14,-0.3625804277965364,0.7169183330881574,0.8487087218665805,ns,1.3366116673224142,CS vs Sepsis-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CC,CComm,18,12,-0.7137132772751196,0.4754044945994595,0.8487087218665805,ns,2.1336509299881383,CC vs CComm-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CC,Sepsis,18,14,-1.4317150334236697,0.15222539221669187,0.8487087218665805,ns,2.333169507617368,CC vs Sepsis-IGHV4-34_IGHJ6
IGHV4-34_IGHJ6,value,CComm,Sepsis,12,14,-0.6207557762647656,0.534760324696596,0.8487087218665805,ns,1.0935104120477375,CComm vs Sepsis-IGHV4-34_IGHJ6
IGHV4-38-2_IGHJ1,value,HV,CM,10,12,0,1,1,ns,NA,HV vs CM-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,HV,CS,10,20,0,1,1,ns,NA,HV vs CS-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,HV,CC,10,18,1.3062730213662082,0.19145972826327518,0.5743791847898255,ns,0,HV vs CC-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,HV,CComm,10,12,0,1,1,ns,NA,HV vs CComm-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,HV,Sepsis,10,14,0,1,1,ns,NA,HV vs Sepsis-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CM,CS,12,20,0,1,1,ns,NA,CM vs CS-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CM,CC,12,18,1.3824294235551795,0.1668398868684499,0.5743791847898255,ns,0,CM vs CC-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CM,CComm,12,12,0,1,1,ns,NA,CM vs CComm-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CM,Sepsis,12,14,0,1,1,ns,NA,CM vs Sepsis-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CS,CC,20,18,1.585755303645846,0.11279482841751544,0.5743791847898255,ns,0,CS vs CC-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CS,CComm,20,12,0,1,1,ns,NA,CS vs CComm-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CS,Sepsis,20,14,0,1,1,ns,NA,CS vs Sepsis-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CC,CComm,18,12,-1.3824294235551795,0.1668398868684499,0.5743791847898255,ns,Inf,CC vs CComm-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CC,Sepsis,18,14,-1.445779297741454,0.14823911448021626,0.5743791847898255,ns,Inf,CC vs Sepsis-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ1,value,CComm,Sepsis,12,14,0,1,1,ns,NA,CComm vs Sepsis-IGHV4-38-2_IGHJ1
IGHV4-38-2_IGHJ2,value,HV,CM,10,12,0.72321528387396,0.4695476302685187,0.7503704711609699,ns,0,HV vs CM-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,HV,CS,10,20,0.926744853805114,0.35405902321263416,0.7503704711609699,ns,0,HV vs CS-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,HV,CC,10,18,1.558378364044611,0.1191435823874671,0.7503704711609699,ns,0,HV vs CC-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,HV,CComm,10,12,0,1,1,ns,NA,HV vs CComm-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,HV,Sepsis,10,14,0.5973530707717664,0.550271678851378,0.7503704711609699,ns,0,HV vs Sepsis-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CM,CS,12,20,0.13491626452609826,0.8926780798952564,0.9564407998877746,ns,1.1721535041328788,CM vs CS-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CM,CC,12,18,0.8183215388927393,0.41317361037888006,0.7503704711609699,ns,0.3517167421987272,CM vs CC-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CM,CComm,12,12,-0.7585145888588971,0.4481429827185559,0.7503704711609699,ns,Inf,CM vs CComm-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CM,Sepsis,12,14,-0.1584518276431186,0.8741007770077622,0.9564407998877746,ns,1.8311461067366581,CM vs Sepsis-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CS,CC,20,18,0.7870463910077307,0.4312547097926655,0.7503704711609699,ns,0.30006030861880656,CS vs CC-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CS,CComm,20,12,-0.9829613558329976,0.32562645842673243,0.7503704711609699,ns,Inf,CS vs CComm-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CS,Sepsis,20,14,-0.32025810712136604,0.7487726776795174,0.9359658470993968,ns,1.562206741932901,CS vs Sepsis-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CC,CComm,18,12,-1.6492326399222887,0.0990999834941677,0.7503704711609699,ns,Inf,CC vs CComm-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CC,Sepsis,18,14,-1.0307472318763335,0.3026593693476182,0.7503704711609699,ns,5.206309188722165,CC vs Sepsis-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ2,value,CComm,Sepsis,12,14,0.6286959612936683,0.5295481226796425,0.7503704711609699,ns,0,CComm vs Sepsis-IGHV4-38-2_IGHJ2
IGHV4-38-2_IGHJ3,value,HV,CM,10,12,-0.2061291066859275,0.8366900631036084,0.9290664728767624,ns,0.590470935633884,HV vs CM-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,HV,CS,10,20,-0.6514810038249085,0.5147360356725704,0.8841061765388459,ns,0.8508101214618311,HV vs CS-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,HV,CC,10,18,0.5396997423632796,0.589404117692564,0.8841061765388459,ns,0.4679762493040515,HV vs CC-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,HV,CComm,10,12,-0.12125241569760496,0.9034911086172689,0.9290664728767624,ns,0.7323854665025167,HV vs CComm-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,HV,Sepsis,10,14,-0.8866999276900833,0.3752404773033397,0.8841061765388459,ns,11.630970873786406,HV vs Sepsis-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CM,CS,12,20,-0.44929215078871804,0.6532209192828855,0.8907557990221165,ns,1.4409009319797716,CM vs CS-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CM,CC,12,18,0.8079888337019936,0.4190970102568561,0.8841061765388459,ns,0.7925474753497704,CM vs CC-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CM,CComm,12,12,0.08901942451195645,0.9290664728767624,0.9290664728767624,ns,1.2403412637343179,CM vs CComm-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CM,Sepsis,12,14,-0.7088737409566817,0.47840283174842807,0.8841061765388459,ns,19.69778726077397,CM vs Sepsis-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CS,CC,20,18,1.4317875406352945,0.1522046340695859,0.8841061765388459,ns,0.5500360626881021,CS vs CC-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CS,CComm,20,12,0.5488188930520409,0.5831297433113237,0.8841061765388459,ns,0.860809536732072,CS vs CComm-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CS,Sepsis,20,14,-0.32947585269536395,0.7417960427669168,0.927245053458646,ns,13.670466042179298,CS vs Sepsis-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CC,CComm,18,12,-0.7104729399793399,0.4774109056158166,0.8841061765388459,ns,1.5650056334946059,CC vs CComm-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CC,Sepsis,18,14,-1.6275903693740141,0.10361177255263687,0.8841061765388459,ns,24.853763179399262,CC vs Sepsis-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ3,value,CComm,Sepsis,12,14,-0.8012535635813547,0.4229848678564867,0.8841061765388459,ns,15.880941670415353,CComm vs Sepsis-IGHV4-38-2_IGHJ3
IGHV4-38-2_IGHJ4,value,HV,CM,10,12,-0.3399987686894349,0.7338574551965091,0.9972610350406962,ns,0.8835112738290872,HV vs CM-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,HV,CS,10,20,-0.6560863097749472,0.5117685924548778,0.9972610350406962,ns,1.3031851374419094,HV vs CS-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,HV,CC,10,18,-0.7414148820754273,0.4584419237808067,0.9972610350406962,ns,1.2191822919226052,HV vs CC-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,HV,CComm,10,12,-0.6711664005297934,0.5021145304870498,0.9972610350406962,ns,1.2047481119194874,HV vs CComm-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,HV,Sepsis,10,14,-0.34834449405681006,0.7275814823468358,0.9972610350406962,ns,0.9410508657543871,HV vs Sepsis-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CM,CS,12,20,-0.29720072228291305,0.76631327047097,0.9972610350406962,ns,1.4750068007553312,CM vs CS-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CM,CC,12,18,-0.39401091322109405,0.693572982055944,0.9972610350406962,ns,1.3799283925814991,CM vs CC-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CM,CComm,12,12,-0.34733154250172316,0.7283422565827478,0.9972610350406962,ns,1.3635911024634444,CM vs CComm-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CM,Sepsis,12,14,0.003432790247123352,0.9972610350406962,0.9972610350406962,ns,1.0651260415454877,CM vs Sepsis-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CS,CC,20,18,-0.11793673842972834,0.9061177833110626,0.9972610350406962,ns,0.9355403594579065,CS vs CC-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CS,CComm,20,12,-0.09112774759894214,0.9273910849706533,0.9972610350406962,ns,0.9244642816325781,CS vs CComm-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CS,Sepsis,20,14,0.3153042305286288,0.7525306732134547,0.9972610350406962,ns,0.7221160207532947,CS vs Sepsis-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CC,CComm,18,12,0.013528271698577874,0.9892063301107226,0.9972610350406962,ns,0.9881607696414655,CC vs CComm-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CC,Sepsis,18,14,0.41585617420870186,0.6775152505709845,0.9972610350406962,ns,0.7718705168120388,CC vs Sepsis-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ4,value,CComm,Sepsis,12,14,0.36387576619507117,0.7159507817240123,0.9972610350406962,ns,0.7811183569775763,CComm vs Sepsis-IGHV4-38-2_IGHJ4
IGHV4-38-2_IGHJ5,value,HV,CM,10,12,0.29988049120738325,0.7642683156507206,0.9354982088861117,ns,0.534915885627347,HV vs CM-IGHV4-38-2_IGHJ5
IGHV4-38-2_IGHJ5,value,HV,CS,10,20,0.5596681960436333,0.5757057794054903,0.9354982088861117,ns,0.5098794713769339,HV vs CS-IGHV4-38-2_IGHJ5
IGHV4-38-2_IGHJ5,value,HV,CC,10,18,0.08092926160849924,0.9354982088861117,0.9354982088861117,ns,0.8226748767278428,HV vs CC-IGHV4-38-2_IGHJ5
IGHV4-38-2_IGHJ5,value,HV,CComm,10,12,0.6912499458339673,0.48940848134345355,0.9354982088861117,ns,0.5729243699549633,HV vs CComm-IGHV4-38-2_IGHJ5
