.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,y.position,xmin,xmax,fold_change,condition
IGKV6-21,HV,CC,10,18,1.4300562893588764,0.15270086416538875,0.5652060284149412,ns,0.1011911111111111,1,4,0.37874667190994,HV vs CC-IGKV6-21
IGKV6-21,HV,CComm,10,12,1.0403386224629303,0.2981826063957932,0.6887574974084304,ns,0.11002666666666666,1,5,0.4866908581939177,HV vs CComm-IGKV6-21
IGKV6-21,HV,Sepsis,10,14,0.658064985218545,0.510496374237996,0.696131419415449,ns,0.12769777777777777,1,6,0.4230717445671954,HV vs Sepsis-IGKV6-21
IGKV6-21,CM,CS,12,20,-1.8581718367041025,0.06314461605223616,0.4735846203917712,ns,0.14536888888888888,2,3,4.783376871283816,CM vs CS-IGKV6-21
IGKV6-21,CM,CC,12,18,-0.6739587904146588,0.5003375135760335,0.696131419415449,ns,0.15420444444444442,2,4,2.7927713916667667,CM vs CC-IGKV6-21
IGKV6-21,CM,CComm,12,12,-0.9056866653898854,0.36510172242158906,0.6887574974084304,ns,0.16303999999999996,2,5,3.5887214493410013,CM vs CComm-IGKV6-21
IGKV6-21,CM,Sepsis,12,14,-1.3795870143374156,0.16771383793835723,0.5652060284149412,ns,0.1807111111111111,2,6,3.119612005807315,CM vs Sepsis-IGKV6-21
IGKV6-21,CS,CC,20,18,1.3153211007778352,0.18840200947164704,0.5652060284149412,ns,0.19838222222222218,3,4,0.5838493321387013,CS vs CC-IGKV6-21
IGKV6-21,CS,CComm,20,12,0.8455833616406576,0.3977852106170791,0.6887574974084304,ns,0.20721777777777772,3,5,0.7502485264929208,CS vs CComm-IGKV6-21
IGKV6-21,CS,Sepsis,20,14,0.38965575156962107,0.6967911203615894,0.7503550450141636,ns,0.22488888888888886,3,6,0.6521777584650232,CS vs Sepsis-IGKV6-21
IGKV6-21,CC,CComm,18,12,-0.3181712429166884,0.7503550450141636,0.7503550450141636,ns,0.24255999999999994,4,5,1.2850036562424108,CC vs CComm-IGKV6-21
IGKV6-21,CC,Sepsis,18,14,-0.8181798512759052,0.41325449844505824,0.6887574974084304,ns,0.2602311111111111,4,6,1.1170309231596236,CC vs Sepsis-IGKV6-21
IGKV6-21,CComm,Sepsis,12,14,-0.4397115437763621,0.6601460406982556,0.7503550450141636,ns,0.2867377777777777,5,6,0.8692822917142736,CComm vs Sepsis-IGKV6-21
IGKV6D-21,HV,CM,10,12,-1.376746093077734,0.16859076260580552,0.8399164557791402,ns,0.00772,1,2,14.083167413633262,HV vs CM-IGKV6D-21
IGKV6D-21,HV,CS,10,20,-0.6093278028125512,0.5423071819898946,0.8651379799208808,ns,0.008466666666666667,1,3,1.0784281249118102,HV vs CS-IGKV6D-21
IGKV6D-21,HV,CC,10,18,-1.2390790333719044,0.21531623080957724,0.8399164557791402,ns,0.009213333333333334,1,4,2.896389839550547,HV vs CC-IGKV6D-21
IGKV6D-21,HV,CComm,10,12,-0.2859130752096382,0.7749446990316018,0.8651379799208808,ns,0.00996,1,5,0.9863156961661248,HV vs CComm-IGKV6D-21
IGKV6D-21,HV,Sepsis,10,14,-0.5272259209458239,0.5980367102692365,0.8651379799208808,ns,0.011453333333333333,1,6,1.0591743130586393,HV vs Sepsis-IGKV6D-21
IGKV6D-21,CM,CS,12,20,0.968088161060403,0.33300034198411166,0.8399164557791402,ns,0.012946666666666665,2,3,0.07657568025981384,CM vs CS-IGKV6D-21
IGKV6D-21,CM,CC,12,18,0.27044284518975925,0.7868195819637376,0.8651379799208808,ns,0.013693333333333332,2,4,0.20566323998582065,CM vs CC-IGKV6D-21
IGKV6D-21,CM,CComm,12,12,1.144075321016208,0.25259240145276834,0.8399164557791402,ns,0.014439999999999998,2,5,0.0700350757182165,CM vs CComm-IGKV6D-21
IGKV6D-21,CM,Sepsis,12,14,0.9435617029021931,0.34539367032612917,0.8399164557791402,ns,0.01593333333333333,2,6,0.07520852958357234,CM vs Sepsis-IGKV6D-21
IGKV6D-21,CS,CC,20,18,-0.7778179442150078,0.43667634776652414,0.8399164557791402,ns,0.017426666666666667,3,4,2.685751393758766,CS vs CC-IGKV6D-21
IGKV6D-21,CS,CComm,20,12,0.31102693352566446,0.7557801464029228,0.8651379799208808,ns,0.018173333333333333,3,5,0.9145863997628789,CS vs CComm-IGKV6D-21
IGKV6D-21,CS,Sepsis,20,14,0.05079224921041133,0.9594910671408038,0.9594910671408038,ns,0.019666666666666666,3,6,0.9821464116074073,CS vs Sepsis-IGKV6D-21
IGKV6D-21,CC,CComm,18,12,0.9828288764213233,0.3256916672308594,0.8399164557791402,ns,0.021159999999999998,4,5,0.3405327841915018,CC vs CComm-IGKV6D-21
IGKV6D-21,CC,Sepsis,18,14,0.7588280177916378,0.4479554430822081,0.8399164557791402,ns,0.02265333333333333,4,6,0.36568776018873167,CC vs Sepsis-IGKV6D-21
IGKV6D-21,CComm,Sepsis,12,14,-0.2437013669747387,0.8074621145928221,0.8651379799208808,ns,0.02489333333333333,5,6,1.0738694691524437,CComm vs Sepsis-IGKV6D-21
IGKV6D-41,HV,CM,10,12,-2.1658506621900515,0.030322600512093314,0.09096780153627994,ns,0.00336,1,2,Inf,HV vs CM-IGKV6D-41
IGKV6D-41,HV,CS,10,20,-2.3944379994757274,0.016645857458624323,0.09096780153627994,ns,0.0037333333333333333,1,3,Inf,HV vs CS-IGKV6D-41
IGKV6D-41,HV,CC,10,18,-2.351291438459176,0.018708374269001776,0.09096780153627994,ns,0.0041066666666666665,1,4,Inf,HV vs CC-IGKV6D-41
IGKV6D-41,HV,CComm,10,12,-2.1658506621900515,0.030322600512093314,0.09096780153627994,ns,0.00448,1,5,Inf,HV vs CComm-IGKV6D-41
IGKV6D-41,HV,Sepsis,10,14,-2.2397916569776437,0.02510445176814039,0.09096780153627994,ns,0.005226666666666666,1,6,Inf,HV vs Sepsis-IGKV6D-41
IGKV6D-41,CM,CS,12,20,0,1,1,ns,0.005973333333333333,2,3,NA,CM vs CS-IGKV6D-41
IGKV6D-41,CM,CC,12,18,0,1,1,ns,0.006346666666666666,2,4,NA,CM vs CC-IGKV6D-41
IGKV6D-41,CM,CComm,12,12,0,1,1,ns,0.006719999999999999,2,5,NA,CM vs CComm-IGKV6D-41
IGKV6D-41,CM,Sepsis,12,14,0,1,1,ns,0.007466666666666666,2,6,NA,CM vs Sepsis-IGKV6D-41
IGKV6D-41,CS,CC,20,18,0,1,1,ns,0.008213333333333333,3,4,NA,CS vs CC-IGKV6D-41
IGKV6D-41,CS,CComm,20,12,0,1,1,ns,0.008586666666666666,3,5,NA,CS vs CComm-IGKV6D-41
IGKV6D-41,CS,Sepsis,20,14,0,1,1,ns,0.009333333333333332,3,6,NA,CS vs Sepsis-IGKV6D-41
IGKV6D-41,CC,CComm,18,12,0,1,1,ns,0.010079999999999999,4,5,NA,CC vs CComm-IGKV6D-41
IGKV6D-41,CC,Sepsis,18,14,0,1,1,ns,0.010826666666666665,4,6,NA,CC vs Sepsis-IGKV6D-41
IGKV6D-41,CComm,Sepsis,12,14,0,1,1,ns,0.011946666666666664,5,6,NA,CComm vs Sepsis-IGKV6D-41
IGLV1-36,HV,CM,10,12,-1.165499150374282,0.2438170039340452,0.7801409148524476,ns,0.012960000000000001,1,2,2.210458618152002,HV vs CM-IGLV1-36
IGLV1-36,HV,CS,10,20,-0.9849926230316355,0.3246276945440036,0.7801409148524476,ns,0.013955555555555556,1,3,1.882570011175174,HV vs CS-IGLV1-36
IGLV1-36,HV,CC,10,18,-0.7373045182362095,0.4609371851853012,0.7801409148524476,ns,0.014951111111111113,1,4,1.8540465786859397,HV vs CC-IGLV1-36
IGLV1-36,HV,CComm,10,12,-0.4230330249506656,0.6722711661505258,0.7801409148524476,ns,0.015946666666666668,1,5,1.217933629665198,HV vs CComm-IGLV1-36
IGLV1-36,HV,Sepsis,10,14,-1.6376620716594892,0.10149220679513175,0.7801409148524476,ns,0.017937777777777778,1,6,3.2855226322787203,HV vs Sepsis-IGLV1-36
IGLV1-36,CM,CS,12,20,0.321926450997496,0.7475084140255912,0.7801409148524476,ns,0.019928888888888892,2,3,0.8516648969203726,CM vs CS-IGLV1-36
IGLV1-36,CM,CC,12,18,0.5587668184514628,0.5763208707379908,0.7801409148524476,ns,0.020924444444444447,2,4,0.8387610441836584,CM vs CC-IGLV1-36
IGLV1-36,CM,CComm,12,12,0.7787050418108984,0.43615348545426863,0.7801409148524476,ns,0.021920000000000002,2,5,0.5509868493640566,CM vs CComm-IGLV1-36
IGLV1-36,CM,Sepsis,12,14,-0.45505986665501685,0.6490661698910627,0.7801409148524476,ns,0.023911111111111112,2,6,1.4863533772125075,CM vs Sepsis-IGLV1-36
IGLV1-36,CS,CC,20,18,0.2791354029352815,0.7801409148524476,0.7801409148524476,ns,0.025902222222222222,3,4,0.9848486737173568,CS vs CC-IGLV1-36
IGLV1-36,CS,CComm,20,12,0.5486922529579965,0.5832166635990497,0.7801409148524476,ns,0.026897777777777777,3,5,0.646952635193055,CS vs CComm-IGLV1-36
IGLV1-36,CS,Sepsis,20,14,-0.8510743982719796,0.3947280260683628,0.7801409148524476,ns,0.028888888888888888,3,6,1.74523264089805,CS vs Sepsis-IGLV1-36
IGLV1-36,CC,CComm,18,12,0.29426181563420234,0.7685578482935714,0.7801409148524476,ns,0.030879999999999998,4,5,0.6569056266797847,CC vs CComm-IGLV1-36
IGLV1-36,CC,Sepsis,18,14,-1.0867448167099705,0.277149601636438,0.7801409148524476,ns,0.03287111111111111,4,6,1.7720820339947139,CC vs Sepsis-IGLV1-36
IGLV1-36,CComm,Sepsis,12,14,-1.2631602788270526,0.20653158459305523,0.7801409148524476,ns,0.03585777777777778,5,6,2.697620422207973,CComm vs Sepsis-IGLV1-36
IGLV1-40,HV,CM,10,12,-0.8605001090797846,0.38951342341447615,0.649189039024127,ns,0.1152,1,2,0.9913657554954256,HV vs CM-IGLV1-40
IGLV1-40,HV,CS,10,20,-0.031021260803017158,0.9752525841621277,0.9752525841621277,ns,0.12266666666666666,1,3,0.984100197691179,HV vs CS-IGLV1-40
IGLV1-40,HV,CC,10,18,0.4027789480512398,0.6871108494069029,0.7928202108541187,ns,0.13013333333333332,1,4,0.9261602884763762,HV vs CC-IGLV1-40
IGLV1-40,HV,CComm,10,12,0.40998465342025947,0.681817205268122,0.7928202108541187,ns,0.1376,1,5,0.8776773470400848,HV vs CComm-IGLV1-40
IGLV1-40,HV,Sepsis,10,14,1.908261354999113,0.05635744512494434,0.2817872256247217,ns,0.15253333333333333,1,6,0.6396527825219708,HV vs Sepsis-IGLV1-40
IGLV1-40,CM,CS,12,20,0.9761228024272456,0.32900361277106155,0.6168817739457404,ns,0.16746666666666665,2,3,0.9926711632271222,CM vs CS-IGLV1-40
IGLV1-40,CM,CC,12,18,1.4149005287426397,0.1570976629559558,0.3914943568552191,ns,0.17493333333333333,2,4,0.9342266296191928,CM vs CC-IGLV1-40
IGLV1-40,CM,CComm,12,12,1.3324956603753997,0.1826973665324356,0.3914943568552191,ns,0.1824,2,5,0.8853214287207993,CM vs CComm-IGLV1-40
IGLV1-40,CM,Sepsis,12,14,2.944955753899839,0.003230008498868548,0.04845012748302822,*,0.1973333333333333,2,6,0.6452238025937364,CM vs Sepsis-IGLV1-40
IGLV1-40,CS,CC,20,18,0.5259348952390296,0.5989334426219248,0.7928202108541187,ns,0.21226666666666666,3,4,0.9411239736047844,CS vs CC-IGLV1-40
IGLV1-40,CS,CComm,20,12,0.5136526357341877,0.6074948722197002,0.7928202108541187,ns,0.21973333333333334,3,5,0.8918577082894859,CS vs CComm-IGLV1-40
IGLV1-40,CS,Sepsis,20,14,2.301830554147095,0.021344729762507987,0.1600854732188099,ns,0.23466666666666663,3,6,0.6499874545525705,CS vs Sepsis-IGLV1-40
IGLV1-40,CC,CComm,18,12,0.044775333188058736,0.9642863866329698,0.9752525841621277,ns,0.2496,4,5,0.9476516732151725,CC vs CComm-IGLV1-40
IGLV1-40,CC,Sepsis,18,14,1.7714047301438345,0.0764934225797707,0.2868503346741401,ns,0.2645333333333333,4,6,0.6906501935796252,CC vs Sepsis-IGLV1-40
IGLV1-40,CComm,Sepsis,12,14,1.5621596571098322,0.11825038185141648,0.35475114555424947,ns,0.2869333333333333,5,6,0.728801745515208,CComm vs Sepsis-IGLV1-40
IGLV1-44,HV,CM,10,12,-0.5736721517198425,0.5661896766075307,0.954820656460017,ns,0.10472000000000001,1,2,1.138055610544185,HV vs CM-IGLV1-44
IGLV1-44,HV,CS,10,20,-0.38001403009482504,0.7039350005311931,0.954820656460017,ns,0.1116888888888889,1,3,1.091200181821766,HV vs CS-IGLV1-44
IGLV1-44,HV,CC,10,18,0.10774720572998438,0.9141962226962661,0.954820656460017,ns,0.11865777777777779,1,4,0.9141173658032833,HV vs CC-IGLV1-44
IGLV1-44,HV,CComm,10,12,-0.1449769296465904,0.8847290868043696,0.954820656460017,ns,0.12562666666666666,1,5,1.0663936237071996,HV vs CComm-IGLV1-44
IGLV1-44,HV,Sepsis,10,14,-0.05665420254039182,0.954820656460017,0.954820656460017,ns,0.13956444444444446,1,6,0.9791901681576021,HV vs Sepsis-IGLV1-44
IGLV1-44,CM,CS,12,20,0.2696244789105225,0.7874491661267085,0.954820656460017,ns,0.15350222222222223,2,3,0.958828524469016,CM vs CS-IGLV1-44
IGLV1-44,CM,CC,12,18,0.7731280471552419,0.4394466037585863,0.954820656460017,ns,0.16047111111111112,2,4,0.8032273267966045,CM vs CC-IGLV1-44
IGLV1-44,CM,CComm,12,12,0.44961934207869503,0.652984938966997,0.954820656460017,ns,0.16744000000000003,2,5,0.9370312081650221,CM vs CComm-IGLV1-44
IGLV1-44,CM,Sepsis,12,14,0.5647581600517313,0.5722382691190666,0.954820656460017,ns,0.1813777777777778,2,6,0.8604062570276173,CM vs Sepsis-IGLV1-44
IGLV1-44,CS,CC,20,18,0.5838069378869268,0.5593502099679344,0.954820656460017,ns,0.19531555555555558,3,4,0.8377173877272988,CS vs CC-IGLV1-44
IGLV1-44,CS,CComm,20,12,0.2330652275328243,0.8157107558199587,0.954820656460017,ns,0.20228444444444446,3,5,0.9772667210583196,CS vs CComm-IGLV1-44
IGLV1-44,CS,Sepsis,20,14,0.3550467572168888,0.7225545629271204,0.954820656460017,ns,0.21622222222222226,3,6,0.8973515441711506,CS vs Sepsis-IGLV1-44
IGLV1-44,CC,CComm,18,12,-0.2805947352609759,0.7790212545285508,0.954820656460017,ns,0.23016000000000003,4,5,1.1665828301709409,CC vs CComm-IGLV1-44
IGLV1-44,CC,Sepsis,18,14,-0.18508053844840344,0.8531658659597314,0.954820656460017,ns,0.2440977777777778,4,6,1.0711864852246142,CC vs Sepsis-IGLV1-44
IGLV1-44,CComm,Sepsis,12,14,0.09816611794890613,0.921800386441861,0.954820656460017,ns,0.2650044444444445,5,6,0.9182258280517055,CComm vs Sepsis-IGLV1-44
IGLV1-47,HV,CM,10,12,-0.4131218958833091,0.6795173079552048,0.8493966349440061,ns,0.052559999999999996,1,2,1.0769685397624988,HV vs CM-IGLV1-47
IGLV1-47,HV,CS,10,20,0.03619317829915653,0.9711283253561555,0.9711283253561555,ns,0.054177777777777776,1,3,0.9956836923060857,HV vs CS-IGLV1-47
IGLV1-47,HV,CC,10,18,-0.9759670204444452,0.3290808077408215,0.7051731594446174,ns,0.05579555555555555,1,4,1.2455747747914274,HV vs CC-IGLV1-47
IGLV1-47,HV,CComm,10,12,1.4537213883440978,0.14602356586390886,0.43807069759172657,ns,0.05741333333333333,1,5,0.7536649081219904,HV vs CComm-IGLV1-47
IGLV1-47,HV,Sepsis,10,14,-0.6667483999039776,0.5049328574772675,0.8196839869850151,ns,0.060648888888888884,1,6,1.2474500128317652,HV vs Sepsis-IGLV1-47
IGLV1-47,CM,CS,12,20,0.5228170255068428,0.6011015904556778,0.8196839869850151,ns,0.06388444444444444,2,3,0.9245243993159366,CM vs CS-IGLV1-47
IGLV1-47,CM,CC,12,18,-0.5582254872470312,0.5766904188579818,0.8196839869850151,ns,0.06550222222222221,2,4,1.1565563234243692,CM vs CC-IGLV1-47
IGLV1-47,CM,CComm,12,12,1.9579617546447294,0.050234500599696426,0.25117250299848215,ns,0.06712,2,5,0.6998021579053685,CM vs CComm-IGLV1-47
IGLV1-47,CM,Sepsis,12,14,-0.2520904092168917,0.8009711829636118,0.8581834103181555,ns,0.07035555555555555,2,6,1.1582975423839792,CM vs Sepsis-IGLV1-47
IGLV1-47,CS,CC,20,18,-1.2279241588818124,0.2194754394844507,0.5486885987111267,ns,0.07359111111111111,3,4,1.2509743650682612,CS vs CC-IGLV1-47
IGLV1-47,CS,CComm,20,12,1.6662507648583471,0.09566347867200732,0.35873804502002743,ns,0.07520888888888888,3,5,0.756932059795456,CS vs CComm-IGLV1-47
IGLV1-47,CS,Sepsis,20,14,-0.8324416165900506,0.4051597197896775,0.7596744746056453,ns,0.07844444444444444,3,6,1.2528577323010766,CS vs Sepsis-IGLV1-47
IGLV1-47,CC,CComm,18,12,2.703065126749659,0.006870328348365948,0.10305492522548923,ns,0.08167999999999999,4,5,0.6050739974628919,CC vs CComm-IGLV1-47
IGLV1-47,CC,Sepsis,18,14,0.3055059123528333,0.7599808676770503,0.8581834103181555,ns,0.08491555555555555,4,6,1.001505520245183,CC vs Sepsis-IGLV1-47
IGLV1-47,CComm,Sepsis,12,14,-2.2839633469674587,0.022373685143096046,0.16780263857322034,ns,0.08976888888888888,5,6,1.6551785805447763,CComm vs Sepsis-IGLV1-47
IGLV1-51,HV,CM,10,12,0.5736775642063554,0.5661860133022301,0.9754412491596198,ns,0.10556,1,2,0.9052149790028019,HV vs CM-IGLV1-51
IGLV1-51,HV,CS,10,20,0.6902360770494188,0.4900457392452469,0.9754412491596198,ns,0.1134,1,3,0.846538495655387,HV vs CS-IGLV1-51
IGLV1-51,HV,CC,10,18,0.14610884595172022,0.883835463300697,0.9754412491596198,ns,0.12124,1,4,0.9534249247423491,HV vs CC-IGLV1-51
IGLV1-51,HV,CComm,10,12,0.3086634720458105,0.757577532938755,0.9754412491596198,ns,0.12908,1,5,0.9028883412894627,HV vs CComm-IGLV1-51
IGLV1-51,HV,Sepsis,10,14,0.6715659076118651,0.5018600882408782,0.9754412491596198,ns,0.14476,1,6,0.7811871355179788,HV vs Sepsis-IGLV1-51
IGLV1-51,CM,CS,12,20,0.05940934399921491,0.9526260707715936,0.9754412491596198,ns,0.16044000000000003,2,3,0.935179504638717,CM vs CS-IGLV1-51
IGLV1-51,CM,CC,12,18,-0.5044782730053909,0.6139253263652265,0.9754412491596198,ns,0.16828,2,4,1.053258007056684,CM vs CC-IGLV1-51
IGLV1-51,CM,CComm,12,12,-0.27794912474775946,0.7810514129488155,0.9754412491596198,ns,0.17612,2,5,0.9974297401531046,CM vs CComm-IGLV1-51
IGLV1-51,CM,Sepsis,12,14,0.08241183951433113,0.9343192215057904,0.9754412491596198,ns,0.19180000000000003,2,6,0.8629852064296881,CM vs Sepsis-IGLV1-51
IGLV1-51,CS,CC,20,18,-0.6454466045144757,0.5186378100987823,0.9754412491596198,ns,0.20748000000000003,3,4,1.126262927953691,CS vs CC-IGLV1-51
IGLV1-51,CS,CComm,20,12,-0.37016591261049453,0.7112588732653994,0.9754412491596198,ns,0.21532,3,5,1.0665650126051858,CS vs CComm-IGLV1-51
IGLV1-51,CS,Sepsis,20,14,0.03078469135966648,0.9754412491596198,0.9754412491596198,ns,0.23100000000000004,3,6,0.9228016676467697,CS vs Sepsis-IGLV1-51
IGLV1-51,CC,CComm,18,12,0.2000002620790604,0.8414803761535957,0.9754412491596198,ns,0.24668,4,5,0.9469946902567674,CC vs CComm-IGLV1-51
IGLV1-51,CC,Sepsis,18,14,0.6185762139912888,0.536195575510749,0.9754412491596198,ns,0.26236000000000004,4,6,0.8193483464144643,CC vs Sepsis-IGLV1-51
IGLV1-51,CComm,Sepsis,12,14,0.3708532778144901,0.7107468163950865,0.9754412491596198,ns,0.28588,5,6,0.8652090184289278,CComm vs Sepsis-IGLV1-51
IGLV10-54,HV,CM,10,12,-0.0033500348202217117,0.9973270639384021,0.9973270639384021,ns,0.02404,1,2,1.047053668702722,HV vs CM-IGLV10-54
IGLV10-54,HV,CS,10,20,0.536096511731695,0.5918918508220863,0.9875839673139796,ns,0.026155555555555553,1,3,0.6861823607866407,HV vs CS-IGLV10-54
IGLV10-54,HV,CC,10,18,0.11153055105982168,0.9111956404784949,0.9875839673139796,ns,0.028271111111111108,1,4,1.0353807166056208,HV vs CC-IGLV10-54
IGLV10-54,HV,CComm,10,12,-1.138174330170149,0.25504769525418036,0.7651430857625411,ns,0.030386666666666666,1,5,2.7670528019784397,HV vs CComm-IGLV10-54
IGLV10-54,HV,Sepsis,10,14,0.19078963530650325,0.8486904093531698,0.9875839673139796,ns,0.034617777777777775,1,6,0.9917400593979562,HV vs Sepsis-IGLV10-54
IGLV10-54,CM,CS,12,20,0.572544482253084,0.5669531592600988,0.9875839673139796,ns,0.038848888888888884,2,3,0.655345930487791,CM vs CS-IGLV10-54
IGLV10-54,CM,CC,12,18,0.12188173765468124,0.9029926790275027,0.9875839673139796,ns,0.04096444444444444,2,4,0.9888516200783061,CM vs CC-IGLV10-54
IGLV10-54,CM,CComm,12,12,-1.1902137620814612,0.23396238547020226,0.7651430857625411,ns,0.04307999999999999,2,5,2.642703888719249,CM vs CComm-IGLV10-54
IGLV10-54,CM,Sepsis,12,14,0.20444647474286792,0.8380046154624505,0.9875839673139796,ns,0.0473111111111111,2,6,0.9471721355283551,CM vs Sepsis-IGLV10-54
IGLV10-54,CS,CC,20,18,-0.5036765048458105,0.614488721437282,0.9875839673139796,ns,0.05154222222222221,3,4,1.508900222119756,CS vs CC-IGLV10-54
IGLV10-54,CS,CComm,20,12,-1.9032439221380384,0.057008724402488616,0.7651430857625411,ns,0.05365777777777777,3,5,4.032532691173066,CS vs CComm-IGLV10-54
IGLV10-54,CS,Sepsis,20,14,-0.3691460936461023,0.7120188335951745,0.9875839673139796,ns,0.05788888888888888,3,6,1.4453010104500843,CS vs Sepsis-IGLV10-54
IGLV10-54,CC,CComm,18,12,-1.4256955891448877,0.1539562302933925,0.7651430857625411,ns,0.06211999999999999,4,5,2.6724979107684286,CC vs CComm-IGLV10-54
IGLV10-54,CC,Sepsis,18,14,0.09823582453636212,0.9217450361597143,0.9875839673139796,ns,0.0663511111111111,4,6,0.9578506181274694,CC vs Sepsis-IGLV10-54
IGLV10-54,CComm,Sepsis,12,14,1.439589667695798,0.14998352455701155,0.7651430857625411,ns,0.07269777777777776,5,6,0.3584102401981137,CComm vs Sepsis-IGLV10-54
IGLV2-11,HV,CM,10,12,-0.40542278742974996,0.6851667636499374,0.9751209111771665,ns,0.06284,1,2,1.087912646281695,HV vs CM-IGLV2-11
IGLV2-11,HV,CS,10,20,-0.548197455156294,0.583556329319544,0.9751209111771665,ns,0.06682222222222221,1,3,1.0841952976756957,HV vs CS-IGLV2-11
IGLV2-11,HV,CC,10,18,-0.3216372664870732,0.747727508229177,0.9751209111771665,ns,0.07080444444444443,1,4,0.9465338017016283,HV vs CC-IGLV2-11
IGLV2-11,HV,CComm,10,12,0.031186368263827126,0.9751209111771665,0.9751209111771665,ns,0.07478666666666667,1,5,0.922232358814331,HV vs CComm-IGLV2-11
IGLV2-11,HV,Sepsis,10,14,-1.810666337816749,0.07019251660475115,0.4024786450195533,ns,0.08275111111111111,1,6,1.4260759445989741,HV vs Sepsis-IGLV2-11
IGLV2-11,CM,CS,12,20,-0.10605084906732488,0.9155420079028601,0.9751209111771665,ns,0.09071555555555555,2,3,0.9965830449542942,CM vs CS-IGLV2-11
IGLV2-11,CM,CC,12,18,0.12540643234669185,0.9002017960418834,0.9751209111771665,ns,0.09469777777777777,2,4,0.8700457752161663,CM vs CC-IGLV2-11
IGLV2-11,CM,CComm,12,12,0.457919545683523,0.6470102439163266,0.9751209111771665,ns,0.09867999999999999,2,5,0.8477080967542461,CM vs CComm-IGLV2-11
IGLV2-11,CM,Sepsis,12,14,-1.464409002824989,0.1430822297359154,0.42924668920774617,ns,0.10664444444444444,2,6,1.3108368116438993,CM vs Sepsis-IGLV2-11
IGLV2-11,CS,CC,20,18,0.2630419081957042,0.7925182780549739,0.9751209111771665,ns,0.1146088888888889,3,4,0.8730288756378238,CS vs CC-IGLV2-11
IGLV2-11,CS,CComm,20,12,0.6180204652544138,0.5365618483437409,0.9751209111771665,ns,0.11859111111111112,3,5,0.8506146086331663,CS vs CComm-IGLV2-11
IGLV2-11,CS,Sepsis,20,14,-1.5421047839834179,0.12304813262271631,0.42924668920774617,ns,0.12655555555555556,3,6,1.3153312393590013,CS vs Sepsis-IGLV2-11
IGLV2-11,CC,CComm,18,12,0.376219297040074,0.7067538705287963,0.9751209111771665,ns,0.13452,4,5,0.9743258583648999,CC vs CComm-IGLV2-11
IGLV2-11,CC,Sepsis,18,14,-1.747816951699399,0.08049572900391067,0.4024786450195533,ns,0.14248444444444447,4,6,1.5066297072912245,CC vs Sepsis-IGLV2-11
IGLV2-11,CComm,Sepsis,12,14,-1.9396145732781318,0.05242654843603319,0.4024786450195533,ns,0.15443111111111113,5,6,1.5463304133379252,CComm vs Sepsis-IGLV2-11
IGLV2-14,HV,CM,10,12,0.32269058534241174,0.7469295828516302,0.800281695912461,ns,0.15503999999999998,1,2,0.9235901131182432,HV vs CM-IGLV2-14
IGLV2-14,HV,CS,10,20,-0.8194860376874802,0.41250916480074656,0.7734546840013998,ns,0.16337777777777776,1,3,1.187300202328272,HV vs CS-IGLV2-14
IGLV2-14,HV,CC,10,18,-1.2630680294734742,0.20656473235627962,0.7734546840013998,ns,0.17171555555555554,1,4,1.2366610171192056,HV vs CC-IGLV2-14
IGLV2-14,HV,CComm,10,12,-0.008573904441464553,0.9931590978350069,0.9931590978350069,ns,0.18005333333333332,1,5,1.0268715202870042,HV vs CComm-IGLV2-14
IGLV2-14,HV,Sepsis,10,14,-0.4884697706836251,0.6252171325960566,0.800281695912461,ns,0.19672888888888887,1,6,1.1185260431287476,HV vs Sepsis-IGLV2-14
IGLV2-14,CM,CS,12,20,-1.2475844532639417,0.2121832747857564,0.7734546840013998,ns,0.2134044444444444,2,3,1.2855271894581952,CM vs CS-IGLV2-14
IGLV2-14,CM,CC,12,18,-1.7074488145667872,0.08773866385585927,0.7734546840013998,ns,0.22174222222222217,2,4,1.3389716926959798,CM vs CC-IGLV2-14
IGLV2-14,CM,CComm,12,12,-0.3474331279699003,0.7282659490316932,0.800281695912461,ns,0.23007999999999995,2,5,1.111826020765922,CM vs CComm-IGLV2-14
IGLV2-14,CM,Sepsis,12,14,-0.8653161508088754,0.38686528858878577,0.7734546840013998,ns,0.2467555555555555,2,6,1.2110632489907864,CM vs Sepsis-IGLV2-14
IGLV2-14,CS,CC,20,18,-0.5564142369890057,0.5779277084766286,0.800281695912461,ns,0.26343111111111106,3,4,1.0415739967820592,CS vs CC-IGLV2-14
IGLV2-14,CS,CComm,20,12,0.8591424073759016,0.3902619531686941,0.7734546840013998,ns,0.27176888888888884,3,5,0.8648794283647302,CS vs CComm-IGLV2-14
IGLV2-14,CS,Sepsis,20,14,0.33041923648508137,0.741083208384226,0.800281695912461,ns,0.2884444444444444,3,6,0.9420751726777612,CS vs Sepsis-IGLV2-14
IGLV2-14,CC,CComm,18,12,1.3268548917394003,0.1845566884018462,0.7734546840013998,ns,0.30511999999999995,4,5,0.8303581224538761,CC vs CComm-IGLV2-14
IGLV2-14,CC,Sepsis,18,14,0.8304095484118714,0.40630726886135243,0.7734546840013998,ns,0.3217955555555555,4,6,0.9044726304499734,CC vs Sepsis-IGLV2-14
